,Day_num,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sosaline,sst,t2m,surface_pressure,sea_ice_extent
246,246.0,-0.391393440893,1.04610759099,1.09809988032,-0.04529629506,1.4977103055,-0.866236367869,-1.41996028446,1.77205554743,1.06181216651,-0.556946782332,-1.69812926592
247,247.0,-0.480892208934,1.02574727802,1.09054243215,-0.0712247936084,1.48246078585,-0.800484220391,-1.41996028446,1.75653362806,1.04768336229,-0.45288911031,-1.70669655533
248,248.0,-0.627032470136,1.00416285425,1.07382672273,-0.0895983165245,1.31476240088,-0.793108168834,-1.41996028446,1.73907244147,1.03177684729,-0.374176391747,-1.7140556094
249,249.0,-0.643109155912,0.974743071808,1.04425786972,-0.108142787694,1.54430625081,-0.689625629363,-1.41996028446,1.71890775249,1.01703593555,-0.435003671267,-1.7211396218
250,250.0,-0.372590452877,0.937482266712,1.02279133035,-0.131771298089,1.45617265752,-0.709236978747,-1.41996028446,1.6985274703,0.999826818559,-0.457517270167,-1.72276594166
251,251.0,-0.231178552456,0.89804558157,1.00500756142,-0.159318790442,1.44462981844,-0.58240299281,-1.41996028446,1.68461240572,0.976497509468,-0.534230488161,-1.72330639602
252,252.0,-0.106849217837,0.860297305827,0.986035390492,-0.182285147925,1.42225777236,-0.463124039982,-1.41996028446,1.66352113449,0.955361992363,-0.561839792203,-1.72680149865
253,253.0,-0.118517085426,0.83513567646,0.967510753685,-0.206826067544,1.30505633964,-0.552372824038,-1.41996028446,1.63838717882,0.93906111177,-0.530777436598,-1.7311897139
254,254.0,-0.329882671946,0.80472854214,0.945612029622,-0.22801370995,1.35684087946,-0.519450859989,-1.41996028446,1.61635157611,0.921666984877,-0.35318398192,-1.733377169
255,255.0,-0.352750869555,0.7695934838,0.921487906095,-0.24963137074,1.42898955752,-0.461302386969,-1.41996028446,1.59427797549,0.900286896688,-0.283718212366,-1.73214787329
256,256.0,-0.183713083408,0.733300962819,0.904997256479,-0.274124777709,1.32244324492,-0.393379624627,-1.41996028446,1.56953973782,0.880972823808,-0.289979744532,-1.72860136093
257,257.0,-0.213305546386,0.705467647611,0.890818679766,-0.291338640944,1.23621623838,-0.383998231176,-1.41996028446,1.54995705552,0.862167795671,-0.325976279738,-1.72630098308
258,258.0,-0.176185143611,0.68102239802,0.863366473276,-0.311797129434,1.17167786991,-0.220064154601,-1.41996028446,1.51713913955,0.845491332727,-0.388890108542,-1.72639821332
259,259.0,-0.192485485139,0.644346704129,0.831754424261,-0.329374726643,1.15170549428,-0.248217167272,-1.41996028446,1.44932736272,0.827632423941,-0.335608598024,-1.72569717372
260,260.0,0.0106138720123,0.613444739065,0.817978390021,-0.355240226704,1.28486713536,-0.151202522952,-1.41996028446,1.4050823895,0.807467589104,-0.427271636953,-1.72064087707
261,261.0,0.0542171374496,0.59424047244,0.801450680439,-0.375742494348,1.10259086744,-0.133045151641,-1.41996028446,1.37659918229,0.791407213628,-0.646677980359,-1.71396645862
262,262.0,-0.0143806356628,0.564935351227,0.7687044575,-0.393028862244,1.18173075249,-0.0515088395313,-1.41996028446,1.34182624116,0.771802818655,-0.752330152532,-1.70270670817
263,263.0,0.0944708812512,0.530295534305,0.749085340468,-0.413985498699,1.24771773493,0.0565616021317,-1.41996028446,1.31040129157,0.752500418951,-0.774239048756,-1.69469320977
264,264.0,0.058476990315,0.501325144981,0.719002262035,-0.431453581558,1.09647750807,0.0117498280232,-1.41996028446,1.27721137917,0.73744778854,-0.909127388518,-1.68558324453
265,265.0,0.0466336549184,0.468860102051,0.694654172333,-0.446252150865,1.17270327355,0.115509121382,-1.41996028446,1.24539307645,0.714085396139,-1.02689844032,-1.67405959925
266,266.0,0.13280582396,0.446965744282,0.67142980487,-0.466434487555,1.35078267125,0.25050635088,-1.41996028446,1.2101653508,0.691790408381,-0.96493980508,-1.662046435
267,267.0,0.311246075782,0.408135835075,0.654503784076,-0.487600586528,1.50034101167,0.39769423961,-1.41996028446,1.18138414059,0.667724295193,-0.897933078424,-1.64746208862
268,268.0,0.351084784904,0.379227535106,0.628258813542,-0.502855239756,1.17411953235,0.354275319397,-1.41996028446,1.14648738692,0.650204941851,-0.978100680267,-1.63288741862
